-6.45944 -42.5777 33 4.5
126.256 -321.991 33 3.9
-31.2887 -101.917 33 4.6
-40.4089 -106.796 33 6.1
54.5214 -307.317 33 4.4
49.105 -232.124 57 4.7
-31.8543 -178.2 167.8 4.7
68.8309 -217.743 33 4.9
-3.13713 37.658 33 3
-31.8493 -102.478 10 4.7
-23.5132 -103.146 10 4.7
148.705 64.6201 52.8 4.4
-43.6253 -90.5359 33 3.2
-26.4892 -92.763 33 5.1
-29.4052 -101.228 10 4.4
138.283 67.0681 45.5 5.1
-58.5806 -106.994 10 5.5
149.321 62.8629 42.6 4.8
93.0695 -287.748 10 3.9
-32.3558 -77.4273 10 3.6
-40.2956 -100.364 10 4.5
-70.9125 -103.896 10 4.3
-36.1316 -92.775 10 4.2
-5.67529 -75.1682 10 4.6
-26.5413 -95.9791 10 6.1
54.6611 -251.089 53.8 4.7
59.883 -252.869 61 4.3
23.5952 -112.163 10 3.4
80.0272 -247.335 37.1 4.1
106.78 -143.734 33 3.2
79.4567 -126.096 52.2 5.5
216.939 -232.965 33 4.6
46.5956 -261.117 10 4.1
103.503 -119.738 39.7 4.6
104.417 -118.383 31.3 5.3
29.5329 -247.237 33 3.7
63.1325 -179.265 58.3 4
111.032 -113.771 33 3.9
57.4542 -109.059 49.2 6.7
55.0517 -251.414 33.6 4.8
43.465 -268.384 33 4.3
52.6007 -244.032 49 4.3
95.4185 -115.171 32.7 4.9
36.7349 -242.228 33 5.4
112.465 -117.729 33 4.3
-36.5881 -246.209 79.4 3.7
-57.6919 -177.267 163.3 3.3
361.869 130.726 50 4.4
41.338 -237.042 53.5 4.6
84.0289 -114.783 33 5.6
113.981 -103.483 33 4.7
71.7972 -98.0927 22 6.7
85.5073 -89.5606 33 5.7
103.718 -102.31 33 5.5
119.298 -117.767 33 4.6
56.2319 -262.369 36.9 4.7
103.468 -99.9861 33 4.7
67.0038 -258.044 10 4.3
68.1752 -258.907 10 4.7
39.086 -244.846 10 6.6
47.1523 -245.137 37.5 5.1
88.7252 -101.244 33 4.3
67.1642 -288.652 50.5 4.5
54.6212 -249.093 33 4.8
4.11061 -260.296 33 5.7
-39.5884 -312.747 52.1 5.3
339.057 156.003 33 3.9
77.7601 -77.8731 69.4 4.1
257.46 -147.432 33 4.7
-285.48 -265.843 33 3.9
-124.173 -184.584 91.2 4.1
399.149 170.098 10 3.5
158.95 -6.68027 55.5 3.7
129.096 -201.07 33 3.9
119.425 -91.2371 33 4.4
61.9033 -314.378 33 4.1
26.657 -252.943 39.8 4.5
-166.891 -196.951 33 4
64.2288 -310.006 40.3 3.9
1.89561 -253.567 71 4.3
76.4247 86.2147 131.8 3.9
54.6645 11.3609 117.5 4
146.15 -57.8268 33 3.9
87.2772 -107.937 38.4 5.2
-10.3363 -285.338 152.1 4.7
-156.712 -332.146 196.9 5.6
402.237 169.614 33 3.7
38.3315 -255.949 43.2 4.6
177.114 -255.276 19.4 4.7
191.839 -90.435 33 4.3
71.6027 -316.286 43.3 4.2
66.3932 -311.958 33 4.1
63.0549 -309.254 33.4 4.5
-111.992 140.279 33 4
159.74 141.067 33 3.5
78.2701 -173.717 33 4
109.997 -117.683 42.3 4.5
-38.406 -172.181 200 3.7
146.176 105.741 66.6 3.9
-171.757 -297.238 33 3.9
285.211 73.4024 33 4
-59.7251 -173.961 33 3.8
369.765 207.617 48.7 3.9
11.5935 -235.676 33 3.7
263.252 -153.868 29.9 5.1
399.095 218.494 17.7 4.9
48.9024 -296.115 33 4.8
155.074 125.692 60.9 4
10.6318 -308.532 10 4.3
75.6898 1.41331 33 4.6
-151.065 -85.4478 33 4.3
88.1155 -68.6364 64.9 4.2
117.78 -281.488 33 4.2
60.1127 -167.238 63.8 4.4
144.351 96.0206 73.6 4.4
-31.8665 -184.962 207 4.4
38.2686 -305.184 33 4.6
35.8334 -293.141 32.8 5.3
15.7413 -266.543 22.2 5.1
87.7977 -125.566 29.6 4.7
-14.4801 -166.441 212.5 4.1
23.0123 -148.66 33 4.3
367.546 198.017 10 4.7
35.3863 -289.712 28.8 4.9
4.17498 -220.825 33 4.3
41.2077 -8.11672 33 4.2
395.785 215.282 33 4.2
392.566 185.762 10 4.4
362.597 229.831 10 4.1
374.538 212.797 13.2 4
359.426 206.137 10 4.4
103.925 -219.592 33 4.8
350.562 211.325 10 4
-37.9288 -180.379 153.6 4.8
395.232 221.382 10 4.7
376.251 194.393 10 4.5
371.11 206.691 10 4.6
369.592 202.592 10 4.6
401.905 195.021 10 4.7
373.511 209.839 10 5
390.646 214.862 21.9 6.9
19.9348 -270.132 116.6 4.5
132.275 74.6565 33 4.5
-139.283 -162.683 19.7 5.1
-30.896 -201.801 162.7 4.7
17.961 -82.6524 32.2 5.1
24.8022 -89.9605 30.2 4.7
358.11 98.9912 38 4.9
93.1072 -244.151 33 4
30.3864 -273.834 48.8 5.2
135.103 -90.0173 33 4.2
9.74833 -157.314 212.6 3.8
106.278 -69.9488 39.3 4.4
358.538 150.709 10 4.4
120.113 -140.83 33 4.3
94.6699 -127.062 34.9 4.8
162.227 -9.23937 33 4.1
56.2288 -150.016 26.1 5.9
144.562 -121.6 21 3.8
70.4933 -214.934 40.2 5.2
92.42 -231.298 33.5 3.9
72.8218 -211.999 41.1 4.9
65.7245 -202.281 46.7 4.8
87.3842 -212.668 33.2 4.5
-12.7675 -80.7079 31.1 5.4
91.4218 -250.07 44.7 5
83.6787 -193.118 47.4 4.4
180.199 -228.198 33 4.2
79.5578 -192.547 39.3 4.6
137.376 -230.363 37.9 5.6
-26.105 -187.994 168.1 4.5
153.927 76.0059 47.4 4.9
155.477 68.5043 41.3 5
78.1896 -216.65 45 4.5
69.6418 -215.396 33.2 5.6
81.4608 -221.568 33 4.2
100.182 -131.03 90.8 4.2
82.6475 -61.1132 69.7 4.5
40.3174 -285.409 49.8 4.7
-37.2707 -179.595 178.2 5.1
134.619 104.266 72.8 4.1
79.5815 -172.689 52.2 4.2
134.3 -75.3874 39.4 3.5
160.04 -292.871 33 4.2
399.32 88.3797 37.2 4.6
19.6681 -46.1333 59.3 3.7
-221.155 -257.297 33 4
-6.33571 -268.765 82.1 4.7
50.4253 -94.4527 10 3.9
113.997 -118.243 33 4
101.371 -276.237 93.1 4.1
43.6968 -291.001 34.2 4.9
131.84 -108.316 33 3.9
118.037 -113.251 51.4 4
119.663 -113.761 43.4 4.1
-133.986 -187.496 10 4.5
69.3472 -179.907 33.8 5.1
71.45 -180.082 36.4 5.4
94.2069 -70.593 52.2 3.9
-138.409 -258.765 271.7 4.2
-58.8096 -141.14 94.8 4.6
-44.4675 -183.89 160.7 5.8
47.2191 -94.9623 74.1 4.5
-5.39553 -149.9 130 4.6
62.9748 -180.821 59 4.8
105.542 -99.5994 57.6 4.3
77.3712 -197.256 47.6 4.1
-38.6367 -168.747 170 4.6
-74.4604 -131.972 14.5 4.8
-118.057 -331.397 148.9 5.4
214.771 -212.268 33 4
179.682 -278.956 33 4.1
43.9904 116.756 17 5.2
16.7314 -109.734 135.6 4.6
91.4698 -112.717 57.8 4.3
137.63 -256.881 33 4
-21.4178 -196.137 179.4 4.6
88.1753 -327.127 33 4.2
57.8256 -303.592 44.3 4.5
49.1154 -302.21 30.8 5.2
-35.7217 -34.6707 33 4.5
80.8378 -323.297 31.6 5.2
155.444 128.481 55.9 4.1
399.792 64.1036 424.4 4.1
132.327 -118.736 33 4.1
47.7236 -315.321 34.5 4.6
-160.778 -246.157 33 5.6
144.334 79.0288 64 4.3
145.723 82.1825 62.5 5
-43.3757 -213.475 199.3 4.7
125.023 64.8902 70.1 4.4
133.459 72.4718 33 4.4
82.2122 -195.814 47.2 4.7
103.702 40.3068 33 4.5
-30.2724 -317.074 78.9 5
-34.8619 -287.423 100 4.6
37.8336 -74.6296 117 4.4
30.4393 -332.265 33 4.3
67.3495 -220.104 33 4.8
